Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_27_029.jpg;8.822161;1;0;2.822621;105.5047;88.47899;1.256148;21.10791;0.08160321
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_27_084.jpg;6.106853;1;0;2.863501;105.6619;88.54514;1.178893;22.21602;0.1529813
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_27_126.jpg;4.056026;1;0;2.906032;105.7676;88.59053;1.127865;22.81062;0.1937048
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_27_174.jpg;2.141905;1;0;2.933917;105.9281;88.6599;1.058474;23.42175;0.2324463
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_27_234.jpg;0;1;0;2.975765;106.0914;88.73033;1.014559;23.6664;0.2419108
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_27_277.jpg;0;1;0;3.002544;106.2018;88.77801;1.009709;23.70261;0.2420806
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_27_317.jpg;0;1;0;3.029279;106.3135;88.82628;1.022077;23.70613;0.2370974
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_27_361.jpg;0;1;0;3.055981;106.4265;88.8751;1.049933;23.69662;0.2260595
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_27_421.jpg;0;1;0;3.095664;106.5979;88.949;1.102868;23.66876;0.1838349
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_27_461.jpg;0;1;0;3.122944;106.7137;88.99889;1.150061;23.64857;0.1471706
